,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1583,14485,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0.0,0.0,0.03
1584,13356,Fast & Furious: Showdown,X360,2013,Action,Activision,0.0,0.04,0.0,0.0,0.05
1585,14985,Rapala for Kinect,X360,2011,Sports,Activision,0.0,0.02,0.0,0.0,0.02
1586,15807,Call of Duty: Modern Warfare Trilogy,X360,2016,Shooter,Activision,0.01,0.01,0.0,0.0,0.02
1587,350,Call of Duty: Ghosts,PS4,2013,Shooter,Activision,1.78,1.42,0.05,0.38,3.63
1588,94,Call of Duty: Advanced Warfare,PS4,2014,Shooter,Activision,2.8,3.3,0.14,1.37,7.6
1589,155,Destiny,PS4,2014,Shooter,Activision,2.49,2.05,0.16,0.96,5.65
1590,1024,Diablo III,PS4,2014,Role-Playing,Activision,0.49,0.88,0.06,0.3,1.74
1591,907,Destiny: The Taken King,PS4,2015,Shooter,Activision,0.77,0.78,0.04,0.31,1.91
1592,1028,Overwatch,PS4,2016,Shooter,Activision,0.64,0.68,0.14,0.26,1.73
1593,4564,Skylanders: Trap Team,PS4,2014,Action,Activision,0.18,0.17,0.0,0.07,0.43
1594,2544,Guitar Hero Live,PS4,2015,Misc,Activision,0.32,0.35,0.0,0.13,0.81
1595,5893,Skylanders: SuperChargers,PS4,2015,Action,Activision,0.17,0.08,0.0,0.05,0.3
1596,6261,Deadpool,PS4,2015,Action,Activision,0.13,0.1,0.0,0.05,0.28
1597,7593,Angry Birds Star Wars,PS4,2013,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
1598,7256,Transformers: Devastation,PS4,2015,Action,Activision,0.1,0.08,0.0,0.04,0.22
1599,11843,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS4,2016,Action,Activision,0.04,0.02,0.0,0.01,0.07
1600,506,Call of Duty: Ghosts,XOne,2013,Shooter,Activision,1.87,0.77,0.0,0.22,2.86
1601,194,Call of Duty: Advanced Warfare,XOne,2014,Shooter,Activision,3.21,1.53,0.01,0.38,5.13
1602,411,Destiny,XOne,2014,Shooter,Activision,2.13,0.92,0.0,0.23,3.28
1603,3138,Diablo III,XOne,2014,Role-Playing,Activision,0.35,0.24,0.0,0.05,0.64
1604,1739,Destiny: The Taken King,XOne,2015,Shooter,Activision,0.82,0.23,0.0,0.11,1.17
1605,2446,Overwatch,XOne,2016,Shooter,Activision,0.52,0.25,0.0,0.08,0.85
1606,5364,Skylanders: Trap Team,XOne,2014,Action,Activision,0.25,0.07,0.0,0.03,0.34
1607,3944,Guitar Hero Live,XOne,2015,Misc,Activision,0.29,0.17,0.0,0.05,0.51
1608,7021,Skylanders: SuperChargers,XOne,2015,Action,Activision,0.16,0.05,0.0,0.02,0.23
1609,9959,Deadpool,XOne,2015,Action,Activision,0.08,0.03,0.0,0.01,0.12
1610,8673,Angry Birds Star Wars,XOne,2013,Strategy,Activision,0.11,0.04,0.0,0.01,0.16
1611,9371,Transformers: Devastation,XOne,2015,Action,Activision,0.09,0.03,0.0,0.01,0.13
1612,14188,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.02,0.01,0.0,0.0,0.03
1613,1039,Call of Duty: Modern Warfare 3,PC,2011,Shooter,Activision,0.41,0.98,0.0,0.33,1.72
1614,1128,Call of Duty: Black Ops,PC,2006,Shooter,Activision,0.58,0.81,0.0,0.24,1.63
1615,1219,Call of Duty: Black Ops II,PC,2012,Shooter,Activision,0.63,0.69,0.0,0.21,1.53
1616,2349,Call of Duty: Modern Warfare 2,PC,2009,Shooter,Activision,0.01,0.79,0.0,0.09,0.89
1617,2799,Call of Duty: Ghosts,PC,2013,Shooter,Activision,0.23,0.41,0.0,0.09,0.73
1618,1771,Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0.0,1.12,0.0,0.03,1.15
1619,4742,Call of Duty: Advanced Warfare,PC,2014,Shooter,Activision,0.14,0.23,0.0,0.04,0.41
1620,7951,Call of Duty: World at War,PC,2008,Shooter,Activision,0.02,0.13,0.0,0.03,0.19
1621,138,World of Warcraft,PC,2004,Role-Playing,Activision,0.07,6.21,0.0,0.0,6.28
1622,182,Diablo III,PC,2012,Role-Playing,Activision,2.43,2.15,0.0,0.62,5.2
1623,218,StarCraft II: Wings of Liberty,PC,2010,Strategy,Activision,2.56,1.68,0.0,0.59,4.83
1624,289,World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,Activision,2.57,1.52,0.0,0.0,4.09
1625,15035,Kung Fu Panda,PC,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02
1626,15748,LEGO Star Wars II: The Original Trilogy,PC,2006,Action,Activision,0.0,0.01,0.0,0.0,0.02
1627,16236,Marvel: Ultimate Alliance,PC,2006,Role-Playing,Activision,0.01,0.0,0.0,0.0,0.01
1628,801,World of Warcraft: Cataclysm,PC,2010,Role-Playing,Activision,1.77,0.32,0.0,0.0,2.08
1629,12410,Call of Duty 2,PC,2005,Shooter,Activision,0.0,0.05,0.0,0.01,0.06
1630,947,World of Warcraft: Mists of Pandaria,PC,2012,Role-Playing,Activision,0.84,0.76,0.0,0.23,1.83
1631,4511,Overwatch,PC,2016,Shooter,Activision,0.22,0.18,0.0,0.04,0.43
1632,1094,StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,0.82,0.65,0.0,0.19,1.67
1633,1214,Warcraft III: The Frozen Throne,PC,2003,Strategy,Activision,0.58,0.87,0.0,0.09,1.54
1634,13191,LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,0.02,0.03,0.0,0.01,0.05
1635,10574,Doom 3,PC,2004,Shooter,Activision,0.05,0.04,0.0,0.01,0.1
1636,1488,World of Warcraft: Wrath of the Lich King,PC,2008,Role-Playing,Activision,0.01,0.13,0.0,1.18,1.32
1637,15305,Spider-Man 3,PC,2007,Platform,Activision,0.02,0.0,0.0,0.0,0.02
1638,16447,Madagascar: Escape 2 Africa,PC,2008,Action,Activision,0.01,0.0,0.0,0.0,0.01
1639,12385,Blur,PC,2010,Racing,Activision,0.01,0.04,0.0,0.01,0.06
1640,15608,James Bond 007: Blood Stone,PC,2010,Shooter,Activision,0.02,0.0,0.0,0.0,0.02
1641,13408,Wolfenstein,PC,2009,Shooter,Activision,0.01,0.03,0.0,0.01,0.05
1642,3890,StarCraft II: Legacy of the Void,PC,2015,Strategy,Activision,0.18,0.29,0.0,0.04,0.51
1643,14630,Monsters vs. Aliens,PC,2009,Action,Activision,0.01,0.01,0.0,0.0,0.03
1644,16224,Spider-Man: Friend or Foe,PC,2007,Action,Activision,0.01,0.0,0.0,0.0,0.01
1645,15898,Enemy Territory: Quake Wars,PC,2007,Shooter,Activision,0.01,0.0,0.0,0.0,0.02
1646,14091,Star Wars Jedi Knight: Jedi Academy,PC,2003,Shooter,Activision,0.0,0.03,0.0,0.01,0.04
1647,16540,Transformers: Fall of Cybertron,PC,2012,Action,Activision,0.01,0.0,0.0,0.0,0.01
1648,15260,Spider-Man: Web of Shadows,PC,2008,Action,Activision,0.0,0.02,0.0,0.0,0.02
1649,15185,Quake 4,PC,2005,Shooter,Activision,0.0,0.02,0.0,0.0,0.02
1650,6089,World of Warcraft: Legion,PC,2016,Role-Playing,Activision,0.14,0.12,0.0,0.02,0.29
1651,16357,Monster Jam,PC,2007,Racing,Activision,0.01,0.0,0.0,0.0,0.01
1652,14442,Transformers: Devastation,PC,2015,Action,Activision,0.0,0.03,0.0,0.0,0.03
1653,10489,Rome: Total War,PC,2004,Strategy,Activision,0.0,0.08,0.0,0.02,0.1
1654,13835,The Movies,PC,2005,Simulation,Activision,0.01,0.03,0.0,0.01,0.04
1655,14338,Alter Ego,PC,1985,Simulation,Activision,0.0,0.03,0.0,0.01,0.03
1656,208,Guitar Hero III: Legends of Rock,PS2,2007,Misc,Activision,3.49,0.01,0.01,1.48,4.98
1657,391,Spider-Man 2,PS2,2004,Action,Activision,1.75,1.2,0.02,0.43,3.41
1658,412,True Crime: Streets of LA,PS2,2003,Action,Activision,1.89,1.05,0.02,0.31,3.27
1659,3098,Kung Fu Panda,PS2,2008,Action,Activision,0.24,0.0,0.0,0.41,0.65
1660,501,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision,1.51,1.12,0.01,0.24,2.89
1661,1921,Call of Duty 3,PS2,2006,Shooter,Activision,0.89,0.03,0.0,0.15,1.07
1662,2510,Marvel: Ultimate Alliance,PS2,2006,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82
1663,886,X-Men Legends,PS2,2004,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
1664,927,Shrek 2,PS2,2004,Platform,Activision,1.12,0.69,0.03,0.02,1.86
1665,1004,Star Wars: Starfighter,PS2,2001,Simulation,Activision,0.61,0.87,0.02,0.26,1.76
1666,1830,Guitar Hero 5,PS2,2009,Misc,Activision,0.28,0.3,0.0,0.54,1.12
1667,1507,Madagascar,PS2,2005,Platform,Activision,0.78,0.45,0.0,0.07,1.31
1668,2602,Guitar Hero: Aerosmith,PS2,2008,Misc,Activision,0.61,0.0,0.0,0.18,0.79
1669,1723,Gun,PS2,2005,Shooter,Activision,0.98,0.04,0.0,0.16,1.17
1670,1785,Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,0.11,1.14
1671,1820,Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0.0,0.14,1.12
1672,5690,DJ Hero,PS2,2009,Misc,Activision,0.1,0.02,0.0,0.2,0.32
1673,4745,Band Hero,PS2,2009,Misc,Activision,0.15,0.06,0.0,0.2,0.41
1674,5321,Guitar Hero: Metallica,PS2,2009,Misc,Activision,0.17,0.13,0.0,0.04,0.35
1675,4766,Marvel: Ultimate Alliance 2,PS2,2009,Role-Playing,Activision,0.23,0.02,0.0,0.16,0.41
1676,2314,Spider-Man 3,PS2,2007,Platform,Activision,0.74,0.03,0.01,0.12,0.9
1677,2723,True Crime: New York City,PS2,2005,Action,Activision,0.57,0.02,0.07,0.09,0.76
1678,2743,Shark Tale,PS2,2004,Action,Activision,0.37,0.29,0.0,0.1,0.75
1679,5061,Madagascar: Escape 2 Africa,PS2,2008,Action,Activision,0.12,0.0,0.0,0.26,0.38
1680,6227,Indiana Jones and the Staff of Kings,PS2,2009,Action,Activision,0.11,0.01,0.0,0.16,0.28
1681,2829,Ultimate Spider-Man,PS2,2005,Action,Activision,0.6,0.02,0.0,0.1,0.72
1682,4087,Shrek the Third,PS2,2007,Action,Activision,0.4,0.02,0.0,0.07,0.48
1683,3186,X-Men Legends II: Rise of Apocalypse,PS2,2005,Role-Playing,Activision,0.53,0.02,0.0,0.09,0.63
1684,7876,Barbie Horse Adventures: Riding Camp,PS2,2008,Sports,Activision,0.09,0.07,0.0,0.02,0.19
1685,3746,Over the Hedge,PS2,2006,Platform,Activision,0.45,0.02,0.0,0.07,0.54
1686,3823,Return to Castle Wolfenstein: Operation Resurrection,PS2,2003,Shooter,Activision,0.26,0.2,0.0,0.07,0.53
1687,7920,Monsters vs. Aliens,PS2,2009,Action,Activision,0.11,0.0,0.0,0.08,0.19
1688,3969,Activision Anthology,PS2,2002,Misc,Activision,0.25,0.19,0.0,0.06,0.5
1689,3980,Star Wars: Jedi Starfighter,PS2,2002,Simulation,Activision,0.24,0.19,0.0,0.06,0.5
1690,4006,Shrek SuperSlam,PS2,2005,Action,Activision,0.24,0.19,0.0,0.06,0.5
1691,4156,X-Men: Next Dimension,PS2,2002,Fighting,Activision,0.23,0.18,0.0,0.06,0.47
1692,5121,Spider-Man: Friend or Foe,PS2,2007,Action,Activision,0.31,0.01,0.0,0.05,0.37
1693,4214,World Series of Poker,PS2,2005,Misc,Activision,0.39,0.01,0.0,0.06,0.47
1694,10611,Bee Movie Game,PS2,2007,Action,Activision,0.05,0.04,0.0,0.01,0.1
1695,4423,Van Helsing,PS2,2004,Action,Activision,0.22,0.17,0.0,0.06,0.44
1696,9601,Monster Jam: Urban Assault,PS2,2008,Racing,Activision,0.06,0.05,0.0,0.02,0.13
1697,4711,X-Men: The Official Game,PS2,2006,Action,Activision,0.2,0.16,0.0,0.05,0.41
1698,7435,Spider-Man: Web of Shadows,PS2,2008,Action,Activision,0.1,0.08,0.0,0.03,0.21
1699,4779,Minority Report: Everybody Runs,PS2,2002,Action,Activision,0.2,0.15,0.0,0.05,0.41
1700,4837,Hot Wheels: Beat That!,PS2,2007,Racing,Activision,0.2,0.15,0.0,0.05,0.4
1701,11579,Rapala Pro Bass Fishing 2010,PS2,2010,Sports,Activision,0.04,0.03,0.0,0.01,0.08
1702,5803,Blade II,PS2,2002,Action,Activision,0.15,0.12,0.0,0.04,0.31
1703,10584,Guitar Hero: Van Halen,PS2,2009,Misc,Activision,0.05,0.04,0.0,0.01,0.1
1704,6595,MTX Mototrax,PS2,2004,Racing,Activision,0.13,0.1,0.0,0.03,0.26
1705,8062,X-Men Origins: Wolverine,PS2,2009,Action,Activision,0.13,0.0,0.0,0.05,0.18
1706,8527,Dancing With The Stars,PS2,2007,Misc,Activision,0.08,0.06,0.0,0.02,0.16
1707,6860,Monster Jam,PS2,2007,Racing,Activision,0.12,0.09,0.0,0.03,0.24
1708,7070,World Series of Poker 2008: Battle for the Bracelets,PS2,2007,Misc,Activision,0.11,0.09,0.0,0.03,0.23
1709,7560,Pitfall: The Lost Expedition,PS2,2004,Platform,Activision,0.1,0.08,0.0,0.03,0.2
1710,7669,Gladius,PS2,2003,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
1711,7669,Gladius,PS2,2003,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
1712,7898,Gungrave,PS2,2002,Shooter,Activision,0.09,0.07,0.0,0.02,0.19
1713,7969,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005,Action,Activision,0.09,0.07,0.0,0.02,0.19
1714,9013,Jurassic: The Hunted,PS2,2009,Shooter,Activision,0.07,0.06,0.0,0.02,0.14
1715,8860,History Civil War: Secret Missions,PS2,2008,Shooter,Activision,0.07,0.06,0.0,0.02,0.15
1716,9492,Rally Fusion: Race of Champions,PS2,2002,Racing,Activision,0.06,0.05,0.0,0.02,0.13
1717,13470,The Hustle: Detroit Streets,PS2,2006,Sports,Activision,0.02,0.02,0.0,0.01,0.04
1718,4556,Call of Duty: Black Ops II,WiiU,2012,Shooter,Activision,0.21,0.18,0.0,0.03,0.43
1719,5220,Call of Duty: Ghosts,WiiU,2013,Shooter,Activision,0.23,0.09,0.01,0.03,0.36
1720,2922,Skylanders: Trap Team,WiiU,2014,Action,Activision,0.39,0.25,0.0,0.06,0.7
1721,8106,Guitar Hero Live,WiiU,2015,Misc,Activision,0.12,0.04,0.0,0.02,0.18
1722,9927,The Walking Dead: Survival Instinct,WiiU,2013,Shooter,Activision,0.08,0.03,0.0,0.01,0.12
1723,4127,Skylanders: SuperChargers,WiiU,2015,Action,Activision,0.25,0.18,0.0,0.04,0.48
1724,10328,Angry Birds Star Wars,WiiU,2013,Strategy,Activision,0.06,0.04,0.0,0.01,0.11
1725,6510,Skylanders: Trap Team,3DS,2014,Action,Activision,0.14,0.1,0.0,0.02,0.26
1726,3208,Angry Birds Trilogy,3DS,2012,Action,Activision,0.38,0.2,0.0,0.05,0.63
1727,10088,Skylanders: SuperChargers,3DS,2015,Action,Activision,0.05,0.06,0.0,0.01,0.11
1728,7329,Transformers: Dark of the Moon,3DS,2011,Action,Activision,0.16,0.04,0.0,0.02,0.21
1729,5418,Angry Birds Star Wars,3DS,2013,Strategy,Activision,0.15,0.15,0.0,0.03,0.34
1730,7075,Wipeout 2,3DS,2011,Misc,Activision,0.22,0.0,0.0,0.01,0.23
1731,9408,Teenage Mutant Ninja Turtles: Danger of the Ooze,3DS,2014,Adventure,Activision,0.08,0.04,0.0,0.01,0.13
1732,9933,Spider-Man: Edge of Time,3DS,2011,Action,Activision,0.08,0.03,0.0,0.01,0.12
1733,7915,NASCAR Unleashed,3DS,2011,Racing,Activision,0.18,0.0,0.0,0.01,0.19
1734,9862,DreamWorks Super Star Kartz,3DS,2011,Racing,Activision,0.08,0.03,0.0,0.01,0.12
1735,10689,Generator Rex: Agent of Providence,3DS,2011,Action,Activision,0.07,0.02,0.0,0.01,0.1
1736,12019,Cut the Rope,3DS,2014,Puzzle,Activision,0.06,0.0,0.0,0.01,0.07
1737,9726,Angry Birds Star Wars,PSV,2013,Strategy,Activision,0.05,0.04,0.0,0.03,0.12
1738,3796,Spider-Man,N64,2000,Action,Activision,0.43,0.09,0.0,0.01,0.53
1739,2902,Spider-Man 2,PSP,2005,Action,Activision,0.35,0.21,0.0,0.14,0.71
1740,5142,Marvel: Ultimate Alliance,PSP,2006,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37
1741,763,Call of Duty: Roads to Victory,PSP,2007,Shooter,Activision,0.52,1.03,0.0,0.59,2.14
1742,3404,LEGO Indiana Jones 2: The Adventure Continues,PSP,2009,Action,Activision,0.21,0.24,0.0,0.14,0.59
1743,1869,Untold Legends: Brotherhood of the Blade,PSP,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.1
1744,6711,Marvel: Ultimate Alliance 2,PSP,2009,Role-Playing,Activision,0.17,0.04,0.0,0.04,0.25
1745,5862,Spider-Man 3,PSP,2007,Platform,Activision,0.01,0.23,0.0,0.06,0.3
1746,6534,Indiana Jones and the Staff of Kings,PSP,2009,Action,Activision,0.11,0.1,0.0,0.06,0.26
1747,5686,Shrek the Third,PSP,2007,Action,Activision,0.08,0.15,0.0,0.09,0.32
1748,5967,X-Men Legends II: Rise of Apocalypse,PSP,2005,Role-Playing,Activision,0.25,0.01,0.0,0.03,0.29
1749,11316,Monster Jam: Path of Destruction,PSP,2010,Racing,Activision,0.07,0.0,0.0,0.01,0.08
1750,8092,Spider-Man: Friend or Foe,PSP,2007,Action,Activision,0.16,0.0,0.0,0.01,0.18
1751,7412,World Series of Poker,PSP,2005,Misc,Activision,0.19,0.0,0.0,0.02,0.21
1752,11227,Monster Jam: Urban Assault,PSP,2008,Racing,Activision,0.08,0.0,0.0,0.01,0.09
1753,12171,Rapala Pro Bass Fishing 2010,PSP,2010,Sports,Activision,0.06,0.0,0.0,0.01,0.07
1754,13193,MTX Mototrax,PSP,2006,Racing,Activision,0.04,0.0,0.0,0.0,0.05
1755,7783,X-Men Origins: Wolverine,PSP,2009,Action,Activision,0.13,0.03,0.0,0.03,0.19
1756,14954,World Series of Poker 2008: Battle for the Bracelets,PSP,2007,Misc,Activision,0.02,0.0,0.0,0.0,0.02
1757,13073,Over the Hedge: Hammy Goes Nuts!,PSP,2006,Platform,Activision,0.05,0.0,0.0,0.0,0.05
1758,12279,Miami Vice: The Game,PSP,2006,Shooter,Activision,0.06,0.0,0.0,0.0,0.06
1759,2455,Spider-Man 2,GC,2004,Action,Activision,0.65,0.17,0.0,0.02,0.84
1760,3562,True Crime: Streets of LA,GC,2003,Action,Activision,0.44,0.11,0.0,0.02,0.56
1761,4871,Call of Duty: Finest Hour,GC,2004,Shooter,Activision,0.31,0.08,0.0,0.01,0.4
1762,3799,X-Men Legends,GC,2004,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53
1763,2032,Shrek 2,GC,2004,Platform,Activision,0.73,0.26,0.01,0.03,1.02
1764,3067,Madagascar,GC,2005,Platform,Activision,0.52,0.13,0.0,0.02,0.66
1765,8121,Gun,GC,2005,Shooter,Activision,0.14,0.04,0.0,0.0,0.18
1766,8266,True Crime: New York City,GC,2005,Action,Activision,0.13,0.03,0.0,0.0,0.17
1767,5945,Shark Tale,GC,2004,Action,Activision,0.23,0.06,0.0,0.01,0.3
1768,5097,Ultimate Spider-Man,GC,2005,Action,Activision,0.29,0.07,0.0,0.01,0.37
1769,6761,X-Men Legends II: Rise of Apocalypse,GC,2005,Role-Playing,Activision,0.19,0.05,0.0,0.01,0.25
1770,5345,Over the Hedge,GC,2006,Platform,Activision,0.27,0.07,0.0,0.01,0.35
1771,7300,Shrek SuperSlam,GC,2005,Action,Activision,0.17,0.04,0.0,0.01,0.22
1772,9614,X-Men: Next Dimension,GC,2002,Fighting,Activision,0.1,0.03,0.0,0.0,0.13
1773,8885,X-Men: The Official Game,GC,2006,Action,Activision,0.12,0.03,0.0,0.0,0.15
1774,10577,Minority Report: Everybody Runs,GC,2002,Action,Activision,0.08,0.02,0.0,0.0,0.1
1775,7010,Star Wars Jedi Knight II: Jedi Outcast,GC,2002,Shooter,Activision,0.18,0.05,0.0,0.01,0.23
1776,11665,Pitfall: The Lost Expedition,GC,2004,Platform,Activision,0.06,0.02,0.0,0.0,0.08
1777,11779,Gladius,GC,2003,Strategy,Activision,0.06,0.01,0.0,0.0,0.07
1778,11779,Gladius,GC,2003,Strategy,Activision,0.06,0.01,0.0,0.0,0.07
1779,11163,Ty the Tasmanian Tiger 3: Night of the Quinkan,GC,2005,Action,Activision,0.07,0.02,0.0,0.0,0.09
1780,8066,Bloody Roar: Primal Fury,GC,2002,Fighting,Activision,0.14,0.04,0.0,0.0,0.18
1781,13260,American Chopper 2: Full Throttle,GC,2005,Racing,Activision,0.04,0.01,0.0,0.0,0.05
1782,8418,Lost Kingdoms,GC,2002,Role-Playing,Activision,0.1,0.02,0.04,0.0,0.17
1783,442,Spider-Man,PS,2000,Action,Activision,1.7,1.25,0.02,0.16,3.13
1784,2842,X-Men: Mutant Academy 2,PS,2001,Fighting,Activision,0.4,0.27,0.0,0.05,0.72
1785,8938,Toy Story Racer,PS,2001,Racing,Activision,0.08,0.06,0.0,0.01,0.15
1786,1961,Spider-Man 2,GBA,2004,Action,Activision,0.76,0.28,0.0,0.02,1.06
1787,2326,Madagascar,GBA,2005,Platform,Activision,0.62,0.24,0.0,0.03,0.89
1788,9087,Doom,GBA,2001,Shooter,Activision,0.1,0.04,0.0,0.0,0.14
1789,2973,Shark Tale,GBA,2004,Action,Activision,0.49,0.18,0.0,0.01,0.68
1790,5824,Ultimate Spider-Man,GBA,2005,Action,Activision,0.22,0.08,0.0,0.01,0.3
1791,3477,Shrek 2: Beg for Mercy,GBA,2004,Adventure,Activision,0.42,0.15,0.0,0.01,0.58
1792,6326,Over the Hedge,GBA,2006,Platform,Activision,0.19,0.07,0.0,0.0,0.27
1793,13440,Activision Anthology,GBA,2003,Misc,Activision,0.03,0.01,0.0,0.0,0.05
1794,5489,Shrek SuperSlam,GBA,2005,Action,Activision,0.24,0.09,0.0,0.01,0.33
1795,4090,Madagascar: Operation Penguin,GBA,2005,Action,Activision,0.35,0.13,0.0,0.01,0.48
1796,4245,Stuart Little 2,GBA,2002,Platform,Activision,0.33,0.12,0.0,0.01,0.46
1797,10609,Van Helsing,GBA,2004,Action,Activision,0.07,0.03,0.0,0.0,0.1
1798,12172,X-Men: The Official Game,GBA,2006,Action,Activision,0.05,0.02,0.0,0.0,0.07
1799,13967,Minority Report: Everybody Runs,GBA,2002,Action,Activision,0.03,0.01,0.0,0.0,0.04
1800,6130,X-Men: Reign of Apocalypse,GBA,2001,Action,Activision,0.2,0.08,0.0,0.01,0.28
1801,6136,Fantastic 4: Flame On,GBA,2005,Action,Activision,0.2,0.08,0.0,0.01,0.28
1802,6665,Bomberman Tournament,GBA,2001,Puzzle,Activision,0.1,0.04,0.1,0.01,0.25
1803,11905,Pitfall: The Lost Expedition,GBA,2003,Platform,Activision,0.05,0.02,0.0,0.0,0.07
1804,7966,Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001,Action,Activision,0.13,0.05,0.0,0.0,0.19
1805,13602,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0.0,0.0,0.04
1806,14107,Alienators: Evolution Continues,GBA,2001,Action,Activision,0.03,0.01,0.0,0.0,0.03
1807,4339,Ghostbusters,2600,1985,Puzzle,Activision,0.42,0.03,0.0,0.0,0.45
1808,11815,Goodbye Deponia,PC,2013,Adventure,Daedalic Entertainment,0.0,0.06,0.0,0.01,0.07
1809,13992,The Night of the Rabbit,PC,2013,Adventure,Daedalic Entertainment,0.0,0.03,0.0,0.0,0.04
1810,14649,Botanicula,PC,2012,Adventure,Daedalic Entertainment,0.0,0.02,0.0,0.0,0.03
1811,9232,Cities: Skylines,PC,2015,Simulation,Paradox Interactive,0.0,0.13,0.0,0.01,0.14
1812,11993,Hearts of Iron III,PC,2009,Strategy,Paradox Interactive,0.01,0.04,0.0,0.01,0.07
1813,12964,Cities in Motion,PC,2011,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05
1814,13271,Ship Simulator Extremes,PC,2010,Simulation,Paradox Interactive,0.0,0.04,0.0,0.01,0.05
1815,14112,Supreme Ruler: Cold War,PC,2011,Strategy,Paradox Interactive,0.0,0.03,0.0,0.01,0.03
1816,15877,Majesty 2: The Fantasy Kingdom Sim,PC,2009,Simulation,Paradox Interactive,0.01,0.0,0.0,0.0,0.02
1817,14386,Hearts of Iron IV,PC,2016,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03
1818,14638,Stellaris,PC,2016,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03
1819,14704,Magicka,PC,2011,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.01,0.03
1820,15177,Mount & Blade,PC,2008,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.0,0.02
1821,15436,Mount & Blade: Warband,PC,2010,Role-Playing,Paradox Interactive,0.01,0.01,0.0,0.0,0.02
1822,15837,Majesty 2 Collection,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02
1823,15872,Elven Legacy,PC,2009,Strategy,Paradox Interactive,0.01,0.0,0.0,0.0,0.02
1824,15926,Pillars of Eternity,PC,2014,Role-Playing,Paradox Interactive,0.0,0.01,0.0,0.0,0.02
1825,15968,Sengoku,PC,2011,Strategy,Paradox Interactive,0.0,0.01,0.0,0.0,0.02
1826,16073,East India Company,PC,2009,Strategy,Paradox Interactive,0.01,0.0,0.0,0.0,0.01
1827,2276,AMF Bowling Pinbusters!,Wii,2007,Sports,Bethesda Softworks,0.85,0.0,0.0,0.07,0.91
1828,9687,Star Trek: Conquest,Wii,2007,Strategy,Bethesda Softworks,0.11,0.01,0.0,0.01,0.12
1829,11808,Speed Zone,Wii,2009,Racing,Bethesda Softworks,0.01,0.05,0.0,0.01,0.07
1830,127,The Elder Scrolls V: Skyrim,PS3,2011,Role-Playing,Bethesda Softworks,2.55,2.71,0.25,1.05,6.56
1831,300,Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,2.15,1.2,0.07,0.59,4.01
1832,431,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,1.52,1.08,0.1,0.47,3.17
1833,2267,The Evil Within,PS3,2014,Action,Bethesda Softworks,0.26,0.39,0.12,0.14,0.92
1834,1197,Dishonored,PS3,2012,Action,Bethesda Softworks,0.72,0.54,0.04,0.25,1.55
1835,1470,Rage,PS3,2011,Shooter,Bethesda Softworks,0.47,0.59,0.06,0.21,1.33
1836,3945,Wolfenstein: The New Order,PS3,2014,Shooter,Bethesda Softworks,0.14,0.25,0.02,0.09,0.51
1837,2775,Brink,PS3,2011,Shooter,Bethesda Softworks,0.29,0.32,0.01,0.12,0.74
1838,3234,Wet,PS3,2009,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.63
1839,5781,Major League Baseball 2K8,PS3,2008,Sports,Bethesda Softworks,0.28,0.0,0.0,0.02,0.31
1840,76,The Elder Scrolls V: Skyrim,X360,2011,Role-Playing,Bethesda Softworks,5.03,2.86,0.1,0.85,8.84
1841,209,Fallout 3,X360,2008,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96
